time,compassSystem,compassFilter,fullSystem,gyroFilter,gyroSystem,input
0,0,0,1,1,1,1
0.000200950914520766,1.26188648701347e-07,2.24042518916408e-11,0.99949485838875,0.999494858366345,1.00002742886562,1
0.0012057054871246,4.54228090332388e-06,4.83569086507553e-09,0.99697318746714,0.99697318263145,1.00016457319373,1
0.00622947835014376,0.000121183657391246,6.64444965729215e-07,0.984465726423279,0.984465061978314,1.00085029483426,1
0.0313483426652396,0.003058761790548,8.3086438506666e-05,0.92444630757302,0.924363221134513,1.00427890303693,1
0.1,0.0307453846895733,0.00255780536276074,0.781683240236172,0.779125434873412,1.01364953510501,1
0.2,0.119753110088275,0.0188736917645578,0.623831576989656,0.604957885225099,1.02191792593133,1
0.3,0.259670188249958,0.0584789476972621,0.524979932112516,0.466500984415254,1.02466872747811,1
0.4,0.440271629945149,0.126611340523854,0.489326228104285,0.362714887580431,1.03018479650579,1
0.5,0.649179800229509,0.224631022487802,0.498520937521208,0.273889915033406,1.02521967115416,1
0.6,0.872691887288112,0.350521234579335,0.577288145654734,0.226766911075399,1.04418109596163,1
0.7,1.09666127850956,0.499472732751492,0.675709310746379,0.176236577994887,1.04677169374144,1
0.8,1.30737718005797,0.664538221770831,0.817278394751877,0.152740172981046,1.06674241157839,1
0.9,1.49238874850348,0.837333483055098,0.958582387103784,0.121248904048686,1.07138309686656,1
1,1.64122515771098,1.00875536730874,1.11118358105789,0.10242821374915,1.08209982975347,1
1.1,1.7459709803238,1.1696833752066,1.23731295022546,0.0676295750188587,1.06963811436007,1
1.2,1.80166644244784,1.31163104011238,1.35910969847169,0.0474786583593132,1.06462646090324,1
1.3,1.80651381719495,1.42731550661036,1.47643999182658,0.0491244852162229,1.07908628210762,1
1.4,1.76188369160354,1.51111820483014,1.54494723449706,0.0338290296669244,1.07469651215749,1
1.5,1.67212728467096,1.55941589301404,1.5921958085107,0.0327799154966646,1.0824700143452,1
1.6,1.54421265173885,1.57076904556251,1.59450993203093,0.0237408864684259,1.08086971808809,1
1.7,1.38721279516883,1.54596302232087,1.56474141293071,0.0187783906098424,1.08151395514342,1
1.8,1.21168183861773,1.48790607629042,1.49221552165448,0.00430944536405753,1.07002057033957,1
1.9,1.0289610817868,1.40139647120228,1.395299256879,-0.00609721432328847,1.05931607137674,1
2,0.850459669425253,1.29277826975072,1.29850648973116,0.00572821998044071,1.07116177410599,1
2.1,0.686954694160967,1.16951128024269,1.17526821416401,0.00575693392131438,1.0727129679677,1
2.2,0.547952894980191,1.03968487927715,1.03883992465286,-0.000844954624297012,1.06672352280099,1
2.3,0.441150964348891,0.911507744808994,0.905894911684544,-0.00561283312445005,1.06107179851311,1
2.4,0.37202423358252,0.792805848663677,0.797826633036317,0.00502078437264064,1.07168914748636,1
2.5,0.343564679731161,0.690559408992748,0.69567399055551,0.00511458156276201,1.07312689624277,1
2.6,0.356179379582623,0.61050605060869,0.620697026317543,0.0101909757088536,1.08026167797951,1
2.7,0.407750360250135,0.556832430376341,0.569891706239711,0.0130592758633699,1.08622848663887,1
2.8,0.493846895229975,0.53197040803147,0.550388345426288,0.0184179373948183,1.09579067634172,1
2.9,0.608072266177685,0.536506893894067,0.555910788787672,0.0194038948936046,1.10179553657363,1
3,0.742519377477653,0.569209232153525,0.574068427241841,0.00485919508831589,1.09038172934985,1
3.1,0.888303793992042,0.627160835518593,0.635939823149194,0.00877898763060081,1.09613213958681,1
3.2,1.03613906831187,0.705995205382368,0.724370483191956,0.0183752778095883,1.10938375776556,1
3.3,1.17691778963999,0.800210834404329,0.822464617310828,0.022253782906499,1.1186701736833,1
3.4,1.30226263539848,0.903545108612699,0.901489382894483,-0.00205572571821566,1.09689563074564,1
3.5,1.40501471200609,1.00938242984324,1.0071572837625,-0.00222514608073654,1.09615780658821,1
3.6,1.47963137854158,1.1111704946145,1.10838356639339,-0.00278692822111459,1.09492840737616,1
3.7,1.52247219376235,1.20281901780399,1.20523122263293,0.00241220482893589,1.10010828653267,1
3.8,1.53195916849247,1.27905710328282,1.27817416404117,-0.000882939241650949,1.09699656445486,1
3.9,1.50860564467178,1.33572877057956,1.33679036288088,0.0010615923013173,1.09897615100137,1
